donor_id,jenis_makanan,jumlah_makanan,lokasi_donor,makanan_layak_konsumsi,is_halal,is_for_child,is_for_elderly,is_alergan
D1737,['makanan'],2,"(-5.3827894206971, 105.28011897647168)",layak konsumsi,True,True,True,False
D1738,['makanan'],2,"(-5.38523475202135, 105.25491816449728)",layak konsumsi,True,False,True,True
D1739,['minuman'],4,"(-5.38128186122723, 105.23222182343966)",tidak layak konsumsi,True,False,False,True
D1740,['minuman'],7,"(-5.42169209107178, 105.24279127939374)",tidak layak konsumsi,True,False,True,False
D1741,"['makanan', 'minuman']",1,"(-5.38720775639902, 105.2800059655858)",layak konsumsi,True,False,False,False
D1742,"['makanan', 'minuman']",5,"(-5.38023532836323, 105.24763142285724)",tidak layak konsumsi,False,False,True,True
D1743,"['minuman', 'makanan']",3,"(-5.42800845201669, 105.29289553658059)",tidak layak konsumsi,False,True,True,False
D1744,"['minuman', 'makanan']",10,"(-5.3917058690977, 105.26735143683996)",hampir kadaluarsa,False,True,True,True
D1745,['minuman'],3,"(-5.39398709718697, 105.23037729398405)",layak konsumsi,False,False,True,False
D1746,"['makanan', 'minuman']",7,"(-5.43677171653231, 105.22815931132004)",tidak layak konsumsi,True,False,True,False
D1747,"['makanan', 'minuman']",2,"(-5.42439055062782, 105.27837364035334)",hampir kadaluarsa,False,False,False,False
D1748,"['minuman', 'makanan']",5,"(-5.4159554765088, 105.29687868771074)",tidak layak konsumsi,True,True,False,False
D1749,['makanan'],5,"(-5.4021730634094, 105.30921152266235)",hampir kadaluarsa,True,True,False,False
D1750,['minuman'],5,"(-5.39501140113247, 105.21574771378147)",tidak layak konsumsi,False,False,True,False
D1751,"['makanan', 'minuman']",6,"(-5.37761747549608, 105.23646010455865)",tidak layak konsumsi,True,True,True,False
D1752,"['makanan', 'minuman']",3,"(-5.3900521559719, 105.28522990977665)",hampir kadaluarsa,True,True,False,True
D1753,"['makanan', 'minuman']",5,"(-5.39888743856809, 105.29257054696694)",layak konsumsi,False,False,False,False
D1754,"['minuman', 'makanan']",4,"(-5.37470951485967, 105.22054605116192)",layak konsumsi,False,False,False,True
D1755,['makanan'],10,"(-5.43799545522022, 105.27454418193047)",tidak layak konsumsi,True,False,False,False
D1756,"['makanan', 'minuman']",1,"(-5.37820976984616, 105.25671249654407)",layak konsumsi,True,True,False,False
D1757,['makanan'],2,"(-5.40230360005454, 105.22072253379099)",tidak layak konsumsi,False,True,True,True
D1758,"['minuman', 'makanan']",5,"(-5.40521593124747, 105.23136141660734)",hampir kadaluarsa,False,False,True,False
D1759,['minuman'],10,"(-5.39297437084491, 105.26565819032798)",tidak layak konsumsi,True,False,False,True
D1760,['makanan'],2,"(-5.40667935318644, 105.20939184961597)",hampir kadaluarsa,False,False,True,False
D1761,['minuman'],7,"(-5.39022473289042, 105.25423867095834)",hampir kadaluarsa,True,False,False,False
D1762,"['makanan', 'minuman']",10,"(-5.40895982448286, 105.22996995322117)",layak konsumsi,False,True,True,False
D1763,['minuman'],5,"(-5.41075815002892, 105.21718412003071)",tidak layak konsumsi,False,True,True,True
D1764,"['minuman', 'makanan']",1,"(-5.37376947377178, 105.21315990390093)",tidak layak konsumsi,False,False,False,False
D1765,['makanan'],4,"(-5.38184805020754, 105.30139671909411)",hampir kadaluarsa,True,True,True,False
D1766,"['minuman', 'makanan']",1,"(-5.38303290685915, 105.3023999438353)",hampir kadaluarsa,False,False,False,False
D1767,['makanan'],4,"(-5.43382060593011, 105.21777382040182)",hampir kadaluarsa,True,True,True,True
D1768,['minuman'],3,"(-5.39615158085396, 105.24195894354956)",layak konsumsi,True,False,False,False
D1769,"['makanan', 'minuman']",7,"(-5.39128866659364, 105.24750092531943)",tidak layak konsumsi,False,True,False,True
D1770,"['makanan', 'minuman']",5,"(-5.39702885895858, 105.29386507505036)",layak konsumsi,False,True,True,False
D1771,['makanan'],2,"(-5.42178123808321, 105.22758425988629)",tidak layak konsumsi,False,True,True,False
D1772,"['makanan', 'minuman']",2,"(-5.38726560957457, 105.22334575261326)",hampir kadaluarsa,False,False,False,True
D1773,['makanan'],6,"(-5.40823954732437, 105.23545154246422)",layak konsumsi,False,False,False,False
D1774,"['makanan', 'minuman']",6,"(-5.41695065273487, 105.21844555401118)",layak konsumsi,True,True,True,True
D1775,"['makanan', 'minuman']",7,"(-5.42248243844543, 105.26671116113312)",tidak layak konsumsi,True,False,True,False
D1776,"['makanan', 'minuman']",10,"(-5.39093283861031, 105.26666293947298)",hampir kadaluarsa,False,False,False,False
D1777,"['minuman', 'makanan']",6,"(-5.39789692647341, 105.29413855675664)",tidak layak konsumsi,False,True,False,True
D1778,['minuman'],10,"(-5.41578402851448, 105.29590296174348)",tidak layak konsumsi,False,True,False,True
D1779,"['makanan', 'minuman']",1,"(-5.42607631063421, 105.21831147190194)",hampir kadaluarsa,True,True,False,False
D1780,['minuman'],6,"(-5.37609124312395, 105.23866018651933)",hampir kadaluarsa,False,False,True,False
D1781,"['makanan', 'minuman']",4,"(-5.39973238588878, 105.29999955835407)",layak konsumsi,True,True,False,True
D1782,['makanan'],1,"(-5.39455704024774, 105.29677810728343)",tidak layak konsumsi,True,True,False,True
D1783,['minuman'],9,"(-5.41724865265939, 105.22110022711387)",hampir kadaluarsa,True,False,False,False
D1784,['minuman'],1,"(-5.39091649373672, 105.26062977943911)",layak konsumsi,False,True,True,False
D1785,['minuman'],6,"(-5.4317707038336, 105.23357195136097)",hampir kadaluarsa,True,True,False,True
D1786,['makanan'],1,"(-5.41071231712486, 105.21417809285072)",layak konsumsi,False,False,False,False
D1787,['makanan'],4,"(-5.38867185067731, 105.29766351750312)",layak konsumsi,False,True,False,True
D1788,"['minuman', 'makanan']",5,"(-5.42724523597467, 105.26494294070967)",hampir kadaluarsa,False,False,False,True
D1789,"['minuman', 'makanan']",3,"(-5.38617626551797, 105.2111555065689)",hampir kadaluarsa,False,True,False,False
D1790,"['minuman', 'makanan']",7,"(-5.38474564899203, 105.27199451215431)",tidak layak konsumsi,True,False,False,False
D1791,"['makanan', 'minuman']",2,"(-5.43190326117007, 105.26560463613932)",layak konsumsi,False,False,True,True
D1792,['minuman'],6,"(-5.43693774056811, 105.31099783321137)",tidak layak konsumsi,False,False,False,True
D1793,['minuman'],3,"(-5.41585315674435, 105.29003544100999)",layak konsumsi,False,True,True,False
D1794,"['makanan', 'minuman']",8,"(-5.40201759563013, 105.29439816792608)",hampir kadaluarsa,False,False,False,False
D1795,"['minuman', 'makanan']",2,"(-5.41339701834778, 105.27232861791616)",tidak layak konsumsi,True,False,False,False
D1796,['makanan'],8,"(-5.40363466044293, 105.29201462668847)",hampir kadaluarsa,True,False,True,False
D1797,"['makanan', 'minuman']",10,"(-5.43782960475876, 105.27498829366122)",tidak layak konsumsi,True,False,True,False
D1798,['makanan'],8,"(-5.43342534580535, 105.2675375852715)",layak konsumsi,True,True,True,True
D1799,"['makanan', 'minuman']",5,"(-5.38400168154249, 105.30629855975951)",hampir kadaluarsa,False,True,False,False
D1800,['minuman'],2,"(-5.37564069081374, 105.24540940199199)",layak konsumsi,True,True,True,False
D1801,"['minuman', 'makanan']",10,"(-5.42095752684208, 105.283128978891)",layak konsumsi,True,False,True,False
D1802,"['makanan', 'minuman']",5,"(-5.40050862821312, 105.2914447847668)",tidak layak konsumsi,True,False,False,False
D1803,"['makanan', 'minuman']",8,"(-5.40864177406435, 105.25942086451754)",tidak layak konsumsi,False,False,True,False
D1804,"['makanan', 'minuman']",10,"(-5.3862108671506, 105.28895701301388)",hampir kadaluarsa,False,True,False,True
D1805,"['minuman', 'makanan']",7,"(-5.42484607039798, 105.25473287426645)",layak konsumsi,True,False,True,False
D1806,"['minuman', 'makanan']",5,"(-5.41208595312222, 105.26225930461972)",layak konsumsi,True,False,False,True
D1807,['makanan'],6,"(-5.39053418282488, 105.29810859628415)",layak konsumsi,True,False,True,False
D1808,['makanan'],1,"(-5.38557111750704, 105.23189944816556)",tidak layak konsumsi,True,True,True,False
D1809,"['minuman', 'makanan']",3,"(-5.37576737336699, 105.2843826482252)",tidak layak konsumsi,False,False,False,True
D1810,['makanan'],2,"(-5.41037553103779, 105.31020518639359)",hampir kadaluarsa,True,False,True,True
D1811,"['makanan', 'minuman']",2,"(-5.41235837517741, 105.30724121553916)",hampir kadaluarsa,True,True,True,False
D1812,['makanan'],1,"(-5.42267392393786, 105.21533044785583)",hampir kadaluarsa,False,True,False,True
D1813,"['minuman', 'makanan']",6,"(-5.40902020288882, 105.249555031467)",layak konsumsi,False,True,False,False
D1814,['makanan'],3,"(-5.41949348415689, 105.22115724417958)",layak konsumsi,False,True,False,True
D1815,['makanan'],6,"(-5.37879301167718, 105.26404420175749)",tidak layak konsumsi,False,True,True,False
D1816,"['minuman', 'makanan']",10,"(-5.3832878882629, 105.2278597443882)",layak konsumsi,True,False,True,False
D1817,['makanan'],1,"(-5.41773357339342, 105.22049880880205)",tidak layak konsumsi,True,True,True,True
D1818,"['makanan', 'minuman']",2,"(-5.37548681727209, 105.21867016528985)",layak konsumsi,False,False,True,False
D1819,"['minuman', 'makanan']",3,"(-5.4279429316377, 105.22017370445874)",tidak layak konsumsi,True,False,False,True
D1820,"['makanan', 'minuman']",1,"(-5.40976637703248, 105.29000262807868)",hampir kadaluarsa,True,False,False,True
D1821,"['makanan', 'minuman']",5,"(-5.40368268874114, 105.25112318219482)",hampir kadaluarsa,False,False,True,True
D1822,"['minuman', 'makanan']",2,"(-5.4388281979732, 105.21663755282712)",tidak layak konsumsi,True,True,False,True
D1823,['minuman'],1,"(-5.40529410747486, 105.28486904993207)",tidak layak konsumsi,True,False,True,False
D1824,"['makanan', 'minuman']",4,"(-5.38250801595518, 105.26418326459763)",layak konsumsi,True,True,True,True
D1825,"['makanan', 'minuman']",8,"(-5.4026685234019, 105.21656877691976)",hampir kadaluarsa,True,False,False,True
D1826,['makanan'],10,"(-5.37999348768374, 105.2738466340685)",layak konsumsi,False,True,False,True
D1827,['makanan'],3,"(-5.42935103016571, 105.31238190417918)",hampir kadaluarsa,True,True,False,False
D1828,"['minuman', 'makanan']",8,"(-5.38363852764041, 105.29856709558491)",tidak layak konsumsi,True,True,False,True
D1829,['makanan'],8,"(-5.39923256821681, 105.22169283670046)",tidak layak konsumsi,True,True,False,True
D1830,"['minuman', 'makanan']",1,"(-5.41179479925573, 105.25184266733713)",tidak layak konsumsi,True,True,False,True
D1831,['minuman'],9,"(-5.37825498292721, 105.24567574492204)",tidak layak konsumsi,True,False,False,False
D1832,"['minuman', 'makanan']",3,"(-5.41662168750637, 105.25858949614874)",tidak layak konsumsi,True,True,False,True
D1833,"['makanan', 'minuman']",3,"(-5.4337652365671, 105.2409732650384)",tidak layak konsumsi,True,True,False,False
D1834,"['minuman', 'makanan']",7,"(-5.41681708142116, 105.24755634583045)",hampir kadaluarsa,False,False,True,True
D1835,['makanan'],7,"(-5.40407170331002, 105.23256473122012)",hampir kadaluarsa,True,True,False,True
D1836,"['minuman', 'makanan']",8,"(-5.38134564911412, 105.2247315054951)",hampir kadaluarsa,True,True,False,True
D1837,"['makanan', 'minuman']",9,"(-5.40092505780629, 105.27087178916149)",tidak layak konsumsi,True,False,True,True
D1838,"['minuman', 'makanan']",6,"(-5.43345958058832, 105.28679746257626)",layak konsumsi,True,True,True,True
D1839,"['makanan', 'minuman']",5,"(-5.42376116481011, 105.3122317480973)",layak konsumsi,True,False,True,False
D1840,"['makanan', 'minuman']",2,"(-5.42653880978623, 105.24031920168797)",layak konsumsi,True,True,True,True
D1841,"['minuman', 'makanan']",7,"(-5.39185594475569, 105.23641803290431)",layak konsumsi,False,False,False,False
D1842,['makanan'],10,"(-5.38474884827535, 105.24569105668769)",tidak layak konsumsi,False,False,True,True
D1843,"['makanan', 'minuman']",7,"(-5.39416312027861, 105.2234599139353)",tidak layak konsumsi,True,False,False,True
D1844,"['minuman', 'makanan']",5,"(-5.41490743709473, 105.21731622742244)",tidak layak konsumsi,False,True,False,True
D1845,"['minuman', 'makanan']",1,"(-5.40352504410492, 105.29058025740777)",tidak layak konsumsi,True,True,False,False
D1846,['minuman'],1,"(-5.39871485482333, 105.26120341734246)",tidak layak konsumsi,True,True,False,True
D1847,"['minuman', 'makanan']",10,"(-5.42199821925382, 105.21077571470634)",tidak layak konsumsi,False,False,True,False
D1848,"['makanan', 'minuman']",5,"(-5.39969165639732, 105.30401800893115)",hampir kadaluarsa,True,False,True,False
D1849,"['minuman', 'makanan']",7,"(-5.40288525927693, 105.24220404765315)",hampir kadaluarsa,True,False,False,True
D1850,['minuman'],10,"(-5.43877778335549, 105.29354791929886)",layak konsumsi,True,True,True,True
D1851,['makanan'],5,"(-5.39020073877891, 105.2484532303917)",tidak layak konsumsi,False,True,False,True
D1852,"['minuman', 'makanan']",4,"(-5.43189551229577, 105.27541705776765)",layak konsumsi,True,True,True,True
D1853,['minuman'],6,"(-5.37433849317921, 105.2418529861753)",hampir kadaluarsa,True,False,True,False
D1854,"['makanan', 'minuman']",9,"(-5.39172489880043, 105.31148786839516)",hampir kadaluarsa,True,False,True,True
D1855,"['makanan', 'minuman']",3,"(-5.37978370985083, 105.22249346989689)",tidak layak konsumsi,True,True,False,True
D1856,['minuman'],4,"(-5.38082500192398, 105.29980313922707)",hampir kadaluarsa,False,True,False,False
D1857,"['makanan', 'minuman']",4,"(-5.41646993457529, 105.29693304768028)",layak konsumsi,False,False,False,False
D1858,['makanan'],7,"(-5.42643585097015, 105.29449054776863)",hampir kadaluarsa,True,False,True,True
D1859,['makanan'],10,"(-5.427711208175, 105.2721874619473)",layak konsumsi,False,False,True,False
D1860,['minuman'],10,"(-5.39710343538294, 105.26243252036981)",tidak layak konsumsi,False,False,True,False
D1861,['minuman'],5,"(-5.43550523651633, 105.22799555251834)",hampir kadaluarsa,True,False,False,False
D1862,['makanan'],2,"(-5.37532695022236, 105.30035094259406)",hampir kadaluarsa,False,True,True,False
D1863,['minuman'],8,"(-5.42052879985855, 105.29120782938115)",hampir kadaluarsa,False,False,True,False
D1864,"['makanan', 'minuman']",7,"(-5.37426551022798, 105.28969039059997)",layak konsumsi,False,False,False,True
D1865,['makanan'],10,"(-5.43904672159206, 105.29374828701383)",layak konsumsi,False,True,True,True
D1866,"['makanan', 'minuman']",4,"(-5.3784606909349, 105.27231491300601)",tidak layak konsumsi,False,False,False,True
D1867,['minuman'],4,"(-5.41769568026406, 105.25174292605398)",tidak layak konsumsi,True,True,False,False
D1868,"['minuman', 'makanan']",3,"(-5.38212998361451, 105.22561215874573)",layak konsumsi,True,False,False,False
D1869,"['minuman', 'makanan']",4,"(-5.38497857764078, 105.30334726847819)",tidak layak konsumsi,False,False,False,False
D1870,"['minuman', 'makanan']",5,"(-5.3812182892679, 105.2149632960713)",tidak layak konsumsi,True,True,False,False
D1871,"['makanan', 'minuman']",8,"(-5.42855878143268, 105.30740282507843)",hampir kadaluarsa,False,True,False,True
D1872,"['minuman', 'makanan']",7,"(-5.42810538281462, 105.29109952833686)",tidak layak konsumsi,False,True,True,False
D1873,['makanan'],9,"(-5.40337034704306, 105.27669446059635)",layak konsumsi,False,True,True,False
D1874,"['minuman', 'makanan']",4,"(-5.39092438848982, 105.22015757265912)",tidak layak konsumsi,False,False,True,True
D1875,"['minuman', 'makanan']",3,"(-5.42061675358653, 105.27113052658287)",hampir kadaluarsa,True,False,False,False
D1876,"['minuman', 'makanan']",4,"(-5.39650845332479, 105.24918940043305)",layak konsumsi,False,True,False,False
D1877,"['makanan', 'minuman']",4,"(-5.3849013330352, 105.25973280700286)",hampir kadaluarsa,True,False,False,True
D1878,"['makanan', 'minuman']",10,"(-5.38488483471332, 105.25134574170328)",layak konsumsi,False,False,True,False
D1879,['minuman'],1,"(-5.42205449090413, 105.28598766180993)",hampir kadaluarsa,True,True,True,True
D1880,"['makanan', 'minuman']",5,"(-5.41518828945589, 105.30775722417029)",tidak layak konsumsi,False,False,True,False
D1881,['minuman'],5,"(-5.4201708303882, 105.28812083640634)",hampir kadaluarsa,False,False,False,True
D1882,['makanan'],7,"(-5.39115432979209, 105.24472984742557)",tidak layak konsumsi,False,True,True,False
D1883,"['minuman', 'makanan']",6,"(-5.43903979994079, 105.25541436210544)",tidak layak konsumsi,False,False,False,False
D1884,"['minuman', 'makanan']",8,"(-5.43244629771527, 105.29134341149128)",hampir kadaluarsa,True,False,True,False
D1885,"['minuman', 'makanan']",7,"(-5.41771813028225, 105.21798272823256)",tidak layak konsumsi,True,True,True,False
D1886,"['makanan', 'minuman']",3,"(-5.43916425954172, 105.21128591634587)",tidak layak konsumsi,False,True,False,True
D1887,['makanan'],1,"(-5.43440526973597, 105.24795441635408)",tidak layak konsumsi,False,True,True,False
D1888,"['makanan', 'minuman']",3,"(-5.40121813658105, 105.27254450966458)",hampir kadaluarsa,False,True,False,True
D1889,['makanan'],8,"(-5.42510201148902, 105.29221612278158)",tidak layak konsumsi,False,False,True,True
D1890,['minuman'],9,"(-5.38259764537797, 105.23604108525278)",tidak layak konsumsi,True,False,True,True
D1891,"['makanan', 'minuman']",10,"(-5.38378594214301, 105.23967637800904)",layak konsumsi,False,False,True,False
D1892,"['minuman', 'makanan']",5,"(-5.39642553029648, 105.25536551157379)",tidak layak konsumsi,False,True,True,True
D1893,['makanan'],3,"(-5.43058924855643, 105.26214468197628)",hampir kadaluarsa,True,False,False,False
D1894,"['makanan', 'minuman']",2,"(-5.41395535012118, 105.2942197407177)",tidak layak konsumsi,False,False,False,True
